DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQUNKWNHF,PARTQPRE40HF,PARTQ1940HF,PARTQ1950HF,PARTQ1960HF,PARTQ1970HF,PARTQ1980HF,PARTQ1990HF,PARTQ2000HF,PARTQ2010HF,PARTQ2020HF,PARTQTOTALHF,PARTQUNKWNLF,PARTQPRE40LF,PARTQ1940LF,PARTQ1950LF,PARTQ1960LF,PARTQ1970LF,PARTQ1980LF,PARTQ1990LF,PARTQ2000LF,PARTQ2010LF,PARTQ2020LF,PARTQTOTALLF,PARTQUNKWNTOTAL,PARTQPRE40TOTAL,PARTQ1940TOTAL,PARTQ1950TOTAL,PARTQ1960TOTAL,PARTQ1970TOTAL,PARTQ1980TOTAL,PARTQ1990TOTAL,PARTQ2000TOTAL,PARTQ2010TOTAL,PARTQ2020TOTAL,PARTQTOTAL
3/1/2022,2020,20210614,18723,19481,T & M TERMINAL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,,,,,,1.46,,,,,,1.46,,,,,,,,,,,,0,,,,,,1.46,,,,,,1.46
3/1/2022,2020,20210535,18638,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,Crude Oil,INTERSTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210035,18090,19892,UCAR PIPELINE INCORPORATED,HVL,INTRASTATE,LOUISIANA,0,0,0,0,0,0,1.17,0,0,0,0,1.17,0,0,0,0,39.54,0,0,0,25.24,0,0,64.78,0,0,0,0,39.54,0,1.17,0,25.24,0,0,65.95
3/1/2022,2020,20210095,18157,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,HVL,INTRASTATE,WEST VIRGINIA,,,,,,,5.1,2,,,,7.1,,,,,,,,,,,,0,,,,,,,5.1,2,,,,7.1
3/1/2022,2020,20210470,18572,20202,ULTRAMAR INC.,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,2.3,0.06,,,,2.36,,,,,,1.93,,,,,,1.93,,,,,,1.93,2.3,0.06,,,,4.29
3/1/2022,2020,20210471,18573,20202,ULTRAMAR INC.,HVL,INTRASTATE,CALIFORNIA,,,,,,,7.55,,,0.08,,7.63,,,,,,,0,,,,,0,,,,,,,7.55,,,0.08,,7.63
3/1/2022,2020,20210472,18574,20202,ULTRAMAR INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,12.94,8.53,1.3,1.04,,,23.81,,,,,,,0,,,,,0,,,,,,12.94,8.53,1.3,1.04,,,23.81
3/1/2022,2020,20210221,18317,21359,SASOL CHEMICALS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3
3/1/2022,2020,20210531,18634,22430,WEST SHORE PIPELINE CO,Crude Oil,INTERSTATE,ILLINOIS,,,,,,,,,,0.005,,0.005,,,,3.483,0.01,,,,,,,3.493,,,,3.483,0.01,,,,,0.005,,3.498
3/1/2022,2020,20210532,18635,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,66.352,2.418,2.74,0.223,1.491,0.383,73.607,,,,16.848,110.672,0.963,,,,,,128.483,,,,16.848,110.672,67.315,2.418,2.74,0.223,1.491,0.383,202.09
3/1/2022,2020,20210532,18635,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,,,,,,0.437,,0.171,0.001,,,0.609,,,,,1.633,,,,,,,1.633,,,,,1.633,0.437,,0.171,0.001,,,2.242
3/1/2022,2020,20210532,18635,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,0.054,0.513,0.897,0.336,,0.815,,2.615,,,,0.056,130.639,0.005,,,,,,130.7,,,,0.056,130.693,0.518,0.897,0.336,,0.815,,133.315
3/1/2022,2020,20210356,18453,22442,WEST TEXAS GULF PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,214.8,0,0,0,0,8,0,0.2,0.3,0.6,0,223.9,0.7,0,0,267.1,0.1,0,0,0.3,0,0,0,268.2,215.5,0,0,267.1,0.1,8,0,0.5,0.3,0.6,0,492.1
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,COLORADO,,,,,,,,,,210.88,,210.88,,,,,,,,,,,,0,,,,,,,,,,210.88,,210.88
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,KANSAS,,,,,,,,19.91,,285.08,,304.99,,,,,56.35,1.68,,,,,,58.03,,,,,56.35,1.68,,19.91,,285.08,,363.02
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,44.43,0.55,0.22,0.28,99.62,,145.1,,,,,74.05,11.84,,,,,,85.89,,,,,74.05,56.27,0.55,0.22,0.28,99.62,,230.99
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,408.37,,408.37,,,,,,,,,,,,0,,,,,,,,,,408.37,,408.37
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,WYOMING,,,,,,,,,,9.92,,9.92,,,,,,,,,,,,0,,,,,,,,,,9.92,,9.92
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,0.55,0.29,0.64,,1.48,,,21.65,,,,,,,,,21.65,,,21.65,,,,,0.55,0.29,0.64,,23.13
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,ILLINOIS,,,,,,,0.05,0.12,0.1,0.11,,0.38,,,,49.12,0.01,0.25,,,,,,49.38,,,,49.12,0.01,0.25,0.05,0.12,0.1,0.11,,49.76
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,IOWA,,,,,109.91,0.4,0.39,1.39,0.68,0.6,,113.37,,0.03,,38.63,13.24,,,,,,,51.9,,0.03,,38.63,123.15,0.4,0.39,1.39,0.68,0.6,,165.27
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,,,,,,,,,0.37,0.77,,1.14,,,,,0.37,0.71,,,,,,1.08,,,,,0.37,0.71,,,0.37,0.77,,2.22
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,,,,,,,,,,0.04,,0.04,,,,,,,,,,,,0,,,,,,,,,,0.04,,0.04
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,,,,,,2.71,0.19,2.63,17.06,0.55,,23.14,,,,32.79,0.44,,,,,,,33.23,,,,32.79,0.44,2.71,0.19,2.63,17.06,0.55,,56.37
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,,,,,,,124.04,34.46,,57.22,,215.72,,,,,,,,,,,,0,,,,,,,124.04,34.46,,57.22,,215.72
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,,,,,,138.98,0.55,20.95,5.38,9.76,0.01,175.63,,,,,79.25,21.13,,,,,,100.38,,,,,79.25,160.11,0.55,20.95,5.38,9.76,0.01,276.01
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,0.35,0.64,1.18,1.03,0.22,,3.42,,39.81,87.16,127.87,0.13,1.73,,,,,,256.7,,39.81,87.16,127.87,0.13,2.08,0.64,1.18,1.03,0.22,,260.12
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,184.89,84.41,1.69,7.43,1.82,1.05,,281.29,,,,290.16,60.36,75.07,,,,,,425.59,,,,290.16,245.25,159.48,1.69,7.43,1.82,1.05,,706.88
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,,,,,47.92,539.79,8.13,64.88,44.14,22.11,,726.97,1.61,11.88,168.05,440.77,181.44,10.97,,,,,,814.72,1.61,11.88,168.05,440.77,229.36,550.76,8.13,64.88,44.14,22.11,,1541.69
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,,83.29,3.12,17.73,7.24,6.11,3.01,,120.5,,,210.08,470.77,64.62,97.41,,,,,,842.88,,,210.08,470.77,147.91,100.53,17.73,7.24,6.11,3.01,,963.38
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,,,,69.5,61.86,0.47,5.67,2.84,2.05,,142.39,,60.31,66.33,62.01,136.12,0.53,,,,,,325.3,,60.31,66.33,62.01,205.62,62.39,0.47,5.67,2.84,2.05,,467.69
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,,,,,0.5,0.94,0.65,2.67,2.2,1.6,,8.56,,,54.74,139.5,3,5.01,,,,,,202.25,,,54.74,139.5,3.5,5.95,0.65,2.67,2.2,1.6,,210.81
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,,,,,,,3.99,,,17.45,,21.44,,,,166.64,,1.17,,,,,,167.81,,,,166.64,,1.17,3.99,,,17.45,,189.25
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,,,,,,0.51,0.67,1.25,0.51,1.37,,4.31,,,74.92,4.11,1.69,1.97,,,,,,82.69,,,74.92,4.11,1.69,2.48,0.67,1.25,0.51,1.37,,87
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,,,,,33.71,15.02,104.98,34.22,2.83,0.01,190.77,4.98,44.83,34.34,251.13,0.01,24.33,,,,,,359.62,4.98,44.83,34.34,251.13,0.01,58.04,15.02,104.98,34.22,2.83,0.01,550.39
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,,,,,,,0.15,1.28,2.11,0.12,,3.66,,,57.86,2.12,96.68,19.36,,,,,,176.02,,,57.86,2.12,96.68,19.36,0.15,1.28,2.11,0.12,,179.68
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,,2.73,2.47,42.65,286.5,133.24,115.54,158.57,741.7,,,284.83,713.54,16.37,4.29,,,,,,1019.03,,,284.83,713.54,19.1,6.76,42.65,286.5,133.24,115.54,158.57,1760.73
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,0.04,0.41,2.55,,,,3,,,,89.21,79.06,0.01,,,,,,168.28,,,,89.21,79.06,0.05,0.41,2.55,,,,171.28
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,0.03,,0.08,,,0.01,,0.12,,,0.8,,64.67,,,,,,,65.47,,,0.8,,64.7,,0.08,,,0.01,,65.59
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,0.98,,8.26,155.3,,164.54,1.76,,,,,,,,,,,1.76,1.76,,,,,,0.98,,8.26,155.3,,166.3
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,56.444,0,0.851,0.127,0.598,,58.02,0,0,0,0,33.785,0,0,0,0,0,,33.785,0,0,0,0,33.785,56.444,0,0.851,0.127,0.598,,91.805
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0.749,72.803,2.271,0.047,3.423,2.882,,82.175,0,0,0,6.735,13.564,6.179,0,0,0,0,,26.478,0,0,0,6.735,14.313,78.982,2.271,0.047,3.423,2.882,,108.653
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,0,0,0,0,0,104.407,0.897,6.266,34.61,36.208,,182.388,0,79.916,0,2.776,71.336,0,0,0,0,0,,154.028,0,79.916,0,2.776,71.336,104.407,0.897,6.266,34.61,36.208,,336.416
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,0,,0,0,0,0,4.73,0,0.31,0,0,5.04,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,4.73,0,0.31,0,0,5.04
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,0,0,0,0,0,112.83,312.13,0,304.54,0,0,729.5,0,0,0,200.29,0,0,0,0,0,0,0,200.29,0,0,0,200.29,0,112.83,312.13,0,304.54,0,0,929.79
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,0,,0,0,0,0,234.92,13.82,0,0,0,248.74,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,234.92,13.82,0,0,0,248.74
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,28.45,209.24,63.57,12.28,153.94,0,467.48,0,0,0,13.73,0,0,0,0,0,0,0,13.73,0,0,0,13.73,0,28.45,209.24,63.57,12.28,153.94,0,481.21
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,1.83,1.83,0,0,0,0,19.96,0,0,0,0,0,0,19.96,0,0,0,0,19.96,0,0,0,0,0,1.83,21.79
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.98,0,0,0,0,0,0,153.98,0,0,0,0,153.98,0,0,0,0,0,0,153.98
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,16.57,121.21,51.89,9.66,12.88,9.87,222.08,0,0,1.98,0.87,24.3,0,0,0,0,0,0,27.15,0,0,1.98,0.87,24.3,16.57,121.21,51.89,9.66,12.88,9.87,249.23
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,0,0,0,0,25.34,0,0,0,0,0,25.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.34,0,0,0,0,0,25.34
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0,0,0,0,0,97.75,16.22,0,0,0,0,113.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75,16.22,0,0,0,0,113.97
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,0,0,0,0,0,0,351.35,11.61,0,0,0,362.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.35,11.61,0,0,0,362.96
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,0,0,0,0,0,0,12.91,0,0,0,0,12.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,0,0,0,0,12.91
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,1.42,446.49,333.55,4.58,3.19,0,789.23,0,6.26,1.38,0.21,0,0,0,0,0,0,0,7.85,0,6.26,1.38,0.21,0,1.42,446.49,333.55,4.58,3.19,0,797.08
3/1/2022,2020,20210398,18498,25146,"EQUISTAR CHEMICALS, L.P.",Crude Oil,INTRASTATE,TEXAS,0,0,0,,0,33.63,0,0,0.71,0,,34.34,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,33.63,0,0,0.71,0,,34.34
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,26.82,0,5.64,0,,32.46,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,26.82,0,5.64,0,,32.46
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.33,0,,3.33
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,760.05,157.96,152.74,6.19,3.78,,1080.72,0,0,0,46.198,168.09,0,0,0,0,0,,214.288,0,0,0,46.198,168.09,760.05,157.96,152.74,6.19,3.78,,1295.008
3/1/2022,2020,20210400,18500,25146,"EQUISTAR CHEMICALS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,39.184,0,72.03,0,1.59,,112.804,0,0,0,0.1,0,0,0,0,0,0,,0.1,0,0,0,0.1,0,39.184,0,72.03,0,1.59,,112.904
3/1/2022,2020,20210516,18619,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,KENTUCKY,,,,37.04,,,,,4.17,36.69,,77.9,,,,,,,,,,,,0,,,,37.04,,,,,4.17,36.69,,77.9
3/1/2022,2020,20210516,18619,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,,,,,,39.74,,,22.11,,,61.85,,,,,,,,,,,,0,,,,,,39.74,,,22.11,,,61.85
3/1/2022,2020,20210211,18307,26039,FLORIDA POWER & LIGHT CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,0,0,0,0,52.334,0,0,0,,,52.334,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,52.334,0,0,0,0,,52.334
3/1/2022,2020,20210647,18757,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0.72,0,,0.72,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.72,0,,0.72
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,2.32,0.02,,2.34,0,0,0,7.1,0,0,0,0,0,0,,7.1,0,0,0,7.1,0,0,0,0,2.32,0.02,,9.44
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,9.91,0,2.11,0.48,12.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.91,0,2.11,0.48,12.5
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,3.18,0,1.14,2.11,0,1.39,0.38,0.48,8.68,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.18,0,1.14,2.11,0,1.39,0.38,0.48,8.68
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,0,0,0,0,28.67,0,0,0,0,,28.67,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,28.67,0,0,0,0,,28.67
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,4.29,5.28,2.72,7.78,5.55,3.49,29.11,,,,,,0.44,,,,,,0.44,,,,,,4.73,5.28,2.72,7.78,5.55,3.49,29.55
3/1/2022,2020,20210024,18079,26045,"PAR HAWAII REFINING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,22,,,,,0,22,,,,,2,,,,,,0,2,,,,,2,22,,,,,0,24
3/1/2022,2020,20210247,18343,26048,HUNT REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,,,,,,,23.72,,23.72,,,47.44,,,,,,,,,,,,0,,,,,,,23.72,,23.72,,,47.44
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0.04,0.1,22,60.9,51.59,,134.63,0,0,4.31,0,0,0,0,0,0,0,,4.31,0,0,4.31,0,0,0.04,0.1,22,60.9,51.59,,138.94
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,INDIANA,,,,,,,,12.2,,,,12.2,,,0.7,,,,,,,,,0.7,,,0.7,,,,,12.2,,,,12.9
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,0.5,0,0,,0.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0,,0.5
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,ILLINOIS,,,,,,,,,,0.06,,0.06,,,,,,,,,,,,0,,,,,,,,,,0.06,,0.06
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,INDIANA,0,0,0,0,0,0.1,0,,,,,0.1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.1,0,0,0,0,,0.1
3/1/2022,2020,20210241,18337,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,INDIANA,0,0,0,0,0,0,17.5,0.1,0.7,1.08,0.66,20.04,0,0,0,50.1,0.1,0,0,0,0,0,,50.2,0,0,0,50.1,0.1,0,17.5,0.1,0.7,1.08,0.66,70.24
3/1/2022,2020,20210682,18799,26054,KEY WEST PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,,1
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.66,0,0,0,0,0,0,39.66,0,0,0,0,39.66,0,0,0,0,0,0,39.66
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,TEXAS,0,0,0,0,103.07,0,0,0,0,0,0,103.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.07,0,0,0,0,0,0,103.07
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,10.37,13.08,1.23,2.5,0,27.18,0,149.77,67.84,0.53,32.54,11.31,0,0,0,0,0,261.99,0,149.77,67.84,0.53,32.54,11.31,10.37,13.08,1.23,2.5,0,289.17
3/1/2022,2020,20210408,18508,26061,"DELEK CRUDE LOGISTICS, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,19.3,0,0,0,0,19.3,0,0,0,13.4,85.26,0,0,0,0,0,0,98.66,0,0,0,13.4,85.26,0,19.3,0,0,0,0,117.96
3/1/2022,2020,20210669,18780,26065,CHS MCPHERSON REFINERY INC.,HVL,INTRASTATE,KANSAS,,,,,,,,,,0,,0,,,,3.61,,,,,,,,3.61,,,,3.61,,,,,,0,,3.61
3/1/2022,2020,20210668,18779,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,,,,,,,,,0,0.12,,0.12,,,,,,,,,,,,0,,,,,,,,,0,0.12,,0.12
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,ALABAMA,,,,,,1.56,,,0.03,0.19,,1.78,,,,,,,,,,,,0,,,,,,1.56,,,0.03,0.19,,1.78
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,ALABAMA,,,,,,5.36,,,0,,,5.36,,,,0.41,,,,,,,,0.41,,,,0.41,,5.36,,,0,,,5.77
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,30.85,44.7,1.63,10.33,,87.51,,,0.13,,,,,,,,,0.13,,,0.13,,,,30.85,44.7,1.63,10.33,,87.64
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,,,0,,,3.9,,,2.91,,,,,,6.81,,,3.9,,,2.91,,,,,,6.81
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,7.89,0.44,,8.33,,,,,,,,,,,,0,,,,,,,,,7.89,0.44,,8.33
3/1/2022,2020,20210609,18717,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,MICHIGAN,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
