DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPONCPB,PARTPONCPC,PARTPONCUB,PARTPONCUC,PARTPONCUP,PARTPONCUO,PARTPONTOTAL,PARTPOFFCPB,PARTPOFFCPC,PARTPOFFCUB,PARTPOFFCUC,PARTPOFFCUP,PARTPOFFCUO,PARTPOFFTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCUPTOTAL,PARTPCUOTOTAL,PARTPTOTMILES,PARTPOTHER
3/1/2022,2018,20190366,16793,2731,CHEVRON PIPE LINE CO,HVL,INTRASTATE,TEXAS,0,1064.6,0,0,0,0,1064.6,0,0,0,0,0,0,0,0,1064.6,0,0,0,0,1064.6,
3/1/2022,2018,20190324,16747,2731,CHEVRON PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,319.9,0,0,0,0,319.9,0,0,0,0,0,0,0,0,319.9,0,0,0,0,319.9,
3/1/2022,2018,20190324,16747,2731,CHEVRON PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,UTAH,0,2.7,0,0,0,0,2.7,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.7,
3/1/2022,2018,20190035,16410,2767,"HARVEST ALASKA, LLC",Crude Oil,INTERSTATE,ALASKA,0,0,44.09,0,0,0,44.09,0,5.96,4.75,0,0,0,10.71,0,5.96,48.84,0,0,0,54.8,
3/1/2022,2018,20190035,16410,2767,"HARVEST ALASKA, LLC",Crude Oil,INTRASTATE,ALASKA,0,84.69,0,0,0,0,84.69,0,0,0,0,0,0,0,0,84.69,0,0,0,0,84.69,
3/1/2022,2018,20190220,16632,3345,DEVON ENERGY PRODUCTION CO. LP,CO2,INTRASTATE,WYOMING,0,46.51,0,0,0,0,46.51,0,0,0,0,0,0,0,0,46.51,0,0,0,0,46.51,
3/1/2022,2018,20190155,16558,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,ALABAMA,0,253.189,0,0,0,0,253.189,0,0,0,0,0,0,0,0,253.189,0,0,0,0,253.189,
3/1/2022,2018,20190155,16558,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,GEORGIA,0,362.066,0,0,0,0,362.066,0,0,0,0,0,0,0,0,362.066,0,0,0,0,362.066,
3/1/2022,2018,20190155,16558,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,LOUISIANA,0,234.938,0,0,0,0,234.938,0,0,0,0,0,0,0,0,234.938,0,0,0,0,234.938,
3/1/2022,2018,20190155,16558,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,MISSISSIPPI,0,123.33,0,0,0,0,123.33,0,0,0,0,0,0,0,0,123.33,0,0,0,0,123.33,
3/1/2022,2018,20190155,16558,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,NORTH CAROLINA,0,89.455,0,0,0,0,89.455,0,0,0,0,0,0,0,0,89.455,0,0,0,0,89.455,
3/1/2022,2018,20190155,16558,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,SOUTH CAROLINA,0,164.044,0,0,0,0,164.044,0,0,0,0,0,0,0,0,164.044,0,0,0,0,164.044,
3/1/2022,2018,20190155,16558,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,TEXAS,0,79.081,0,0,0,0,79.081,0,0,0,0,0,0,0,0,79.081,0,0,0,0,79.081,
3/1/2022,2018,20190081,16475,3527,DOW PIPELINE CO,HVL,INTRASTATE,TEXAS,0,480.29,0,0,0,0,480.29,0,0,0,0,0,0,0,0,480.29,0,0,0,0,480.29,
3/1/2022,2018,20190082,16476,3535,DOW PIPELINE CO,HVL,INTRASTATE,LOUISIANA,0,197.43,0,0,0,0,197.43,0,0,0,0,0,0,0,0,197.43,0,0,0,0,197.43,
3/1/2022,2018,20190127,16527,4280,EL PASO NATURAL GAS CO,Crude Oil,INTRASTATE,CALIFORNIA,0,122.16,0,0,0,0,122.16,0,0,0,0,0,0,0,0,122.16,0,0,0,0,122.16,
3/1/2022,2018,20190421,16852,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTERSTATE,ILLINOIS,0,0.627,0,0,0,0,0.627,0,0,0,0,0,0,0,0,0.627,0,0,0,0,0.627,
3/1/2022,2018,20190421,16852,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTERSTATE,TENNESSEE,0,0.24,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0.24,
3/1/2022,2018,20190421,16852,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTERSTATE,TEXAS,0,0.203,0,0,0,0,0.203,0,0,0,0,0,0,0,0,0.203,0,0,0,0,0.203,
3/1/2022,2018,20190421,16852,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTRASTATE,TEXAS,0,4.617,0,0,0,0,4.617,0,0,0,0,0,0,0,0,4.617,0,0,0,0,4.617,
3/1/2022,2018,20190422,16853,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,HVL,INTERSTATE,TEXAS,0,52.12,0,0,0,0,52.12,0,0,0,0,0,0,0,0,52.12,0,0,0,0,52.12,
3/1/2022,2018,20190422,16853,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,HVL,INTRASTATE,TEXAS,0,40.838,0,0,0,0,40.838,0,0,0,0,0,0,0,0,40.838,0,0,0,0,40.838,
3/1/2022,2018,20190424,16855,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,10.684,0,0,0,0,10.684,0,0,0,0,0,0,0,0,10.684,0,0,0,0,10.684,
3/1/2022,2018,20190424,16855,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,3.164,0,0,0,0,3.164,0,0,0,0,0,0,0,0,3.164,0,0,0,0,3.164,
3/1/2022,2018,20190424,16855,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TENNESSEE,0,0.451,0,0,0,0,0.451,0,0,0,0,0,0,0,0,0.451,0,0,0,0,0.451,
3/1/2022,2018,20190131,16531,4461,"EOG RESOURCES, INC",Crude Oil,INTRASTATE,TEXAS,0,52.398,0,0,0,0,52.398,0,0,0,0,0,0,0,0,52.398,0,0,0,0,52.398,
3/1/2022,2018,20190268,16685,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,LOUISIANA,0,27.15,0,0,0,0,27.15,0,0,0,0,0,0,0,0,27.15,0,0,0,0,27.15,
3/1/2022,2018,20190268,16685,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,TEXAS,0,77.19,0,0,0,0,77.19,0,0,0,0,0,0,0,0,77.19,0,0,0,0,77.19,
3/1/2022,2018,20190161,16566,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,280.79,0,0,0,0,280.79,0,0,0,0,0,0,0,0,280.79,0,0,0,0,280.79,
3/1/2022,2018,20190161,16566,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,41.06,0,0,0,0,41.06,0,0,0,0,0,0,0,0,41.06,0,0,0,0,41.06,
3/1/2022,2018,20190161,16566,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,294.97,0,0,0,0,294.97,0,0,0,0,0,0,0,0,294.97,0,0,0,0,294.97,
3/1/2022,2018,20190161,16566,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,0,321.1,0,0,0,0,321.1,0,0,0,0,0,0,0,0,321.1,0,0,0,0,321.1,
3/1/2022,2018,20190161,16566,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,898.7,0,0,0,0,898.7,0,0,0,0,0,0,0,0,898.7,0,0,0,0,898.7,
3/1/2022,2018,20190240,17131,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,0,185.43,0,0,0,0,185.43,0,0,0,0,0,0,0,0,185.43,0,0,0,0,185.43,
3/1/2022,2018,20190240,17131,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,137.65,0,0,0,0,137.65,0,137.65,0,0,0,0,137.65,
3/1/2022,2018,20190240,17131,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,0,106.84,0,0,0,0,106.84,0,14.96,0,0,0,0,14.96,0,121.8,0,0,0,0,121.8,none
3/1/2022,2018,20190240,17131,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,MONTANA,0,70.84,0,0,0,0,70.84,0,0,0,0,0,0,0,0,70.84,0,0,0,0,70.84,
3/1/2022,2018,20190240,17131,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,TEXAS,0,148.21,0,0,0,0,148.21,0,0,0,0,0,0,0,0,148.21,0,0,0,0,148.21,Fiberglass
3/1/2022,2018,20190241,16654,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,LOUISIANA,0,515.67,0,0,0,0,515.67,0,0,0,0,0,0,0,0,515.67,0,0,0,0,515.67,
3/1/2022,2018,20190241,16654,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,TEXAS,0,1104.89,0,0,0,0,1104.89,0,0,0,0,0,0,0,0,1104.89,0,0,0,0,1104.89,
3/1/2022,2018,20190242,16655,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,1.12,0,0,0,0,1.12,
3/1/2022,2018,20190242,16655,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,19.75,0,0,0,0,19.75,0,0,0,0,0,0,0,0,19.75,0,0,0,0,19.75,
3/1/2022,2018,20190242,16655,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,24.95,0,0,0,0,24.95,0,0,0,0,0,0,0,0,24.95,0,0,0,0,24.95,
3/1/2022,2018,20190242,16655,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,0,0,0,0.88,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.88,
3/1/2022,2018,20190242,16655,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,3.93,0,0,0,0,3.93,0,0,0,0,0,0,0,0,3.93,0,0,0,0,3.93,
3/1/2022,2018,20190242,16655,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,592.45,0,0,0,0,592.45,0,0,0,0,0,0,0,0,592.45,0,0,0,0,592.45,
3/1/2022,2018,20190147,16549,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",CO2,INTRASTATE,WYOMING,0,160.48,0,0,0,0,160.48,0,0,0,0,0,0,0,0,160.48,0,0,0,0,160.48,
3/1/2022,2018,20190146,16547,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,CALIFORNIA,0,1.15,0,0,0,0,1.15,0,5.05,0,0,0,0,5.05,0,6.2,0,0,0,0,6.2,
3/1/2022,2018,20190146,16547,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,OCS-Pacific,0,0,0,0,0,0,0,0,4.63,0,0,0,0,4.63,0,4.63,0,0,0,0,4.63,
3/1/2022,2018,20190146,16547,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTRASTATE,ALABAMA,0,4.75,0,0,0,0,4.75,0,0,0,0,0,0,0,0,4.75,0,0,0,0,4.75,
3/1/2022,2018,20190604,17242,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,36.56,182.99,0,0,0,0,219.55,0,0,0,0,0,0,0,36.56,182.99,0,0,0,0,219.55,
3/1/2022,2018,20190604,17242,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,1.33,79.24,0,0,0,0,80.57,0,0,0,0,0,0,0,1.33,79.24,0,0,0,0,80.57,
3/1/2022,2018,20190604,17242,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,KANSAS,0,47.44,0,0,0,0,47.44,0,0,0,0,0,0,0,0,47.44,0,0,0,0,47.44,
3/1/2022,2018,20190604,17242,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,OKLAHOMA,0,102.63,0,0,0,0,102.63,0,0,0,0,0,0,0,0,102.63,0,0,0,0,102.63,
3/1/2022,2018,20190203,16614,5524,FOUR STAR OIL & GAS CO,Crude Oil,INTRASTATE,TEXAS,0,9.1,0,0,0,0,9.1,0,0,0,0,0,0,0,0,9.1,0,0,0,0,9.1,
3/1/2022,2018,20190174,16584,6911,GULF STATE PIPELINE CO INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,0,0,0,55,
3/1/2022,2018,20190318,16741,7063,HARBOR PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,80.39,0,0,0,0,80.39,0,0,0,0,0,0,0,0,80.39,0,0,0,0,80.39,
3/1/2022,2018,20190523,16954,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,ALABAMA,0,105,0,0,0,0,105,0,0,0,0,0,0,0,0,105,0,0,0,0,105,
3/1/2022,2018,20190523,16954,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,MISSISSIPPI,0,97.72,0,0,0,0,97.72,0,0,0,0,0,0,0,0,97.72,0,0,0,0,97.72,
3/1/2022,2018,20190523,16954,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTRASTATE,ALABAMA,0,30.32,0,0,0,0,30.32,0,0,0,0,0,0,0,0,30.32,0,0,0,0,30.32,
3/1/2022,2018,20190041,16422,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0,0,0,2.32,
3/1/2022,2018,20190015,16377,8166,INTERSTATE ENERGY COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,0,49.4,0,0,0,0,49.4,0,0,0,0,0,0,0,0,49.4,0,0,0,0,49.4,
3/1/2022,2018,20190112,18840,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,11.8,0,0,0,0,11.8,0,0,0,0,0,0,0,0,11.8,0,0,0,0,11.8,
3/1/2022,2018,20190625,17057,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,KANSAS,15.2,584.5,0,0,0,0,599.7,0,0,0,0,0,0,0,15.2,584.5,0,0,0,0,599.7,
3/1/2022,2018,20190625,17057,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,NEBRASKA,0,29.1,0,0,0,0,29.1,0,0,0,0,0,0,0,0,29.1,0,0,0,0,29.1,
3/1/2022,2018,20190625,17057,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,49.7,0,0,0,0,49.7,0,0,0,0,0,0,0,0,49.7,0,0,0,0,49.7,
3/1/2022,2018,20190625,17057,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,0,17.4,0,0,0,0,17.4,0,0,0,0,0,0,0,0,17.4,0,0,0,0,17.4,
3/1/2022,2018,20190625,17057,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,0,206.3,0,0,0,0,206.3,0,0,0,0,0,0,0,0,206.3,0,0,0,0,206.3,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ARKANSAS,0,265.6,0,0,0,0,265.6,0,0,0,0,0,0,0,0,265.6,0,0,0,0,265.6,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ILLINOIS,0,177.6,0,0,0,0,177.6,0,0,0,0,0,0,0,0,177.6,0,0,0,0,177.6,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,INDIANA,0,171,0,0,0,0,171,0,0,0,0,0,0,0,0,171,0,0,0,0,171,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,IOWA,0,439.9,0,0,0,0,439.9,0,0,0,0,0,0,0,0,439.9,0,0,0,0,439.9,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,KANSAS,0,125.5,0,0,0,0,125.5,0,0,0,0,0,0,0,0,125.5,0,0,0,0,125.5,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,LOUISIANA,0,395.3,0,0,0,0,395.3,0,0,0,0,0,0,0,0,395.3,0,0,0,0,395.3,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,MISSOURI,0,413.7,0,0,0,0,413.7,0,0,0,0,0,0,0,0,413.7,0,0,0,0,413.7,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,NEBRASKA,0,316.8,0,0,0,0,316.8,0,0,0,0,0,0,0,0,316.8,0,0,0,0,316.8,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,SOUTH DAKOTA,0,2.1,0,0,0,0,2.1,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.1,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,272,0,0,0,0,272,0,0,0,0,0,0,0,0,272,0,0,0,0,272,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,540.6,0,0,0,0,540.6,0,0,0,0,0,0,0,0,540.6,0,0,0,0,540.6,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0,235.8,0,0,0,0,235.8,0,0,0,0,0,0,0,0,235.8,0,0,0,0,235.8,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,667.3,0,0,0,0,667.3,0,0,0,0,0,0,0,0,667.3,0,0,0,0,667.3,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,0,275.3,0,0,0,0,275.3,0,0,0,0,0,0,0,0,275.3,0,0,0,0,275.3,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,0,309,0,0,0,0,309,0,0,0,0,0,0,0,0,309,0,0,0,0,309,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,6.8,0,0,0,0,6.8,0,0,0,0,0,0,0,0,6.8,0,0,0,0,6.8,
3/1/2022,2018,20190500,16931,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,NEW YORK,0,64.92,0,0,0,0,64.92,0,0,0,0,0,0,0,0,64.92,0,0,0,0,64.92,
3/1/2022,2018,20190500,16931,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,PENNSYLVANIA,0,13.36,0,0,0,0,13.36,0,0,0,0,0,0,0,0,13.36,0,0,0,0,13.36,
3/1/2022,2018,20190502,16933,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,0,6.915,0,0,0,0,6.915,0,0,0,0,0,0,0,0,6.915,0,0,0,0,6.915,
3/1/2022,2018,20190489,16920,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,ALASKA,0,0,29.41,7.451,0,0,36.861,0,0,0,0,0,0,0,0,0,29.41,7.451,0,0,36.861,
3/1/2022,2018,20190644,17080,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,ILLINOIS,0,26.851,0,0,0,0,26.851,0,0,0,0,0,0,0,0,26.851,0,0,0,0,26.851,
3/1/2022,2018,20190644,17080,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,MISSOURI,0,13.191,0,0,0,0,13.191,0,0,0,0,0,0,0,0,13.191,0,0,0,0,13.191,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,ILLINOIS,0,523.18,0,0,0,0,523.18,0,0,0,0,0,0,0,0,523.18,0,0,0,0,523.18,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,INDIANA,0,172.91,0,0,0,0,172.91,0,0,0,0,0,0,0,0,172.91,0,0,0,0,172.91,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MICHIGAN,0,1075.68,0,0,0,0,1075.68,0,0,0,0,0,0,0,0,1075.68,0,0,0,0,1075.68,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MINNESOTA,0,1244.49,0,0,0,0,1244.49,0,0,0,0,0,0,0,0,1244.49,0,0,0,0,1244.49,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NEW YORK,0,29.77,0,0,0,0,29.77,0,0,0,0,0,0,0,0,29.77,0,0,0,0,29.77,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NORTH DAKOTA,0,140,0,0,0,0,140,0,0,0,0,0,0,0,0,140,0,0,0,0,140,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,WISCONSIN,0,1180.94,0,0,0,0,1180.94,0,0,0,0,0,0,0,0,1180.94,0,0,0,0,1180.94,
3/1/2022,2018,20190444,16875,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,MINNESOTA,0,283.69,0,0,0,0,283.69,0,0,0,0,0,0,0,0,283.69,0,0,0,0,283.69,
3/1/2022,2018,20190444,16875,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,NORTH DAKOTA,0,27.91,0,0,0,0,27.91,0,0,0,0,0,0,0,0,27.91,0,0,0,0,27.91,
3/1/2022,2018,20190444,16875,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,WISCONSIN,0,13.24,0,0,0,0,13.24,0,0,0,0,0,0,0,0,13.24,0,0,0,0,13.24,
3/1/2022,2018,20190556,16987,11272,LAVACA PIPELINE CO,HVL,INTRASTATE,TEXAS,0,54.91,0,0,0,0,54.91,0,0,0,0,0,0,0,0,54.91,0,0,0,0,54.91,
3/1/2022,2018,20190559,16990,11272,LAVACA PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,13.05,0,0,0,0,13.05,0,0,0,0,0,0,0,0,13.05,0,0,0,0,13.05,
3/1/2022,2018,20190260,16677,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,ARKANSAS,15.36,15.28,0,0,0,0,30.64,0,0,0,0,0,0,0,15.36,15.28,0,0,0,0,30.64,
3/1/2022,2018,20190260,16677,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,LOUISIANA,2.5,62.72,0,0,0,0,65.22,0,0,0,0,0,0,0,2.5,62.72,0,0,0,0,65.22,
3/1/2022,2018,20190260,16677,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,7.09,103.19,0,0,0,0,110.28,0,0,0,0,0,0,0,7.09,103.19,0,0,0,0,110.28,
3/1/2022,2018,20190260,16677,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,0,196.07,0,0,0,0,196.07,0,0,0,0,0,0,0,0,196.07,0,0,0,0,196.07,
3/1/2022,2018,20190230,16643,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,0,165.91,0,0,0,0,165.91,0,0,0,0,0,0,0,0,165.91,0,0,0,0,165.91,
3/1/2022,2018,20190185,16835,11733,LOOP LLC,Crude Oil,INTERSTATE,LOUISIANA,0,91.5,0,0,0,0,91.5,0,3,0,0,0,0,3,0,94.5,0,0,0,0,94.5,
3/1/2022,2018,20190185,16835,11733,LOOP LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,19.6,0,0,0,0,19.6,0,19.6,0,0,0,0,19.6,
3/1/2022,2018,20190187,16836,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,3.4,0,0,0,0,3.4,0,3,0,0,0,0,3,0,6.4,0,0,0,0,6.4,
3/1/2022,2018,20190187,16836,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,15,0,0,0,0,15,
3/1/2022,2018,20190096,16490,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,IOWA,0,221.45,0,0,0,0,221.45,0,0,0,0,0,0,0,0,221.45,0,0,0,0,221.45,
3/1/2022,2018,20190096,16490,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,KANSAS,0,368.17,0,0,0,0,368.17,0,0,0,0,0,0,0,0,368.17,0,0,0,0,368.17,
3/1/2022,2018,20190096,16490,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,MINNESOTA,0,45.4,0,0,0,0,45.4,0,0,0,0,0,0,0,0,45.4,0,0,0,0,45.4,
