DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_INTER_INTRA,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_UNGS_FACILITY_NAME,PARTC_UNGS_RESERVOIR_NAME,PARTC_IN_SERVICE_YEAR,PARTC_RESERVOIR_TYPE,PARTC_INDICATOR_WELL_TEXT,PARTC_MAX_PRESSURE_PSIG,PARTC_RESERVOIR_MAX_DEPTH_FT,PARTC_RESERVOIR_MIN_DEPTH_FT,PARTC_NUM_INJ_WITHDRAW_WELLS,PARTC_NUM_MON_OBSV_WELLS,PARTC_NUM_WELLS_DRILLED,PARTC_NUM_WELLS_PLUG_ABANDON,PARTC_NUM_WELLS_SURF_SFTY_VALV,PARTC_NUM_WELLS_SUBS_SFTY_VALV,PARTC_NUM_WELLS_PROD_TUBE_ONLY,PARTC_NUM_WELLS_PROD_CASE_ONLY,PARTC_NUM_WELLS_CASE_AND_TUBE,PARTC_NUM_WELLS_OTHER_GASFLOW,PARTC_WELLS_OTHER_GASFLOW_DESC,PARTC_NUM_WELLS_NEW_TUBING,PARTC_NUM_WELLS_NEW_CASING,PARTC_NUM_WELLS_REMEDIATED,PARTC_NUM_WELLS_LEAKS,PARTC_NUM_WELLS_PRESS_TEST_MIT,PARTC_NUM_WELLS_CORROSION_MIT,PARTC_NUM_WELLS_OTHER_MIT,PARTC_WELLS_OTHER_MIT_DESC,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2019,20200032,1422,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Busch,1998,Hydrocarbon Reservoir,14-15-65,750,1014,946,1,1,0,0,1,0,1,0,0,0,,1,0,1,0,1,1,0,,INITIAL,3/2/2020,3/2/2020
3/1/2022,2019,20200032,1422,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Flora,1989,Hydrocarbon Reservoir,CC 10,1023,1624,1430,6,6,0,0,6,0,6,0,0,0,,0,0,0,0,0,0,1,Temperature and Noise Logs,INITIAL,3/2/2020,3/2/2020
3/1/2022,2019,20200032,1422,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Meyer,2007,Hydrocarbon Reservoir,44-3-65,906,1627,1465,1,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,1,Temperature and Noise Logs,INITIAL,3/2/2020,3/2/2020
3/1/2022,2019,20200032,1422,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Reichhold,2000,Hydrocarbon Reservoir,14-23-65,681,748,627,3,3,0,0,3,0,3,0,0,0,,3,0,1,0,3,3,0,,INITIAL,3/2/2020,3/2/2020
3/1/2022,2019,20200032,1422,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Schlicker,2002,Hydrocarbon Reservoir,43a-22-65,708,755,633,1,2,0,0,1,0,1,0,0,0,,1,0,1,0,1,1,0,,INITIAL,3/2/2020,3/2/2020
3/1/2022,2019,20200045,1435,15007,PACIFIC GAS & ELECTRIC CO,Intra,CA,California,CONTRA COSTA,Los Medanos,Domengine,1973,Hydrocarbon Reservoir,N/A,1600,4000,3770,16,3,0,1,17,17,0,0,16,0,,1,0,1,0,1,2,0,,INITIAL,3/9/2020,3/9/2020
3/1/2022,2019,20200045,1435,15007,PACIFIC GAS & ELECTRIC CO,Intra,CA,California,SAN JOAQUIN,McDonald Island,Mokelumne River,1975,Hydrocarbon Reservoir,McDonald Farms #4,2070,5315,5150,77,9,0,2,77,68,9,0,68,0,,10,4,10,0,11,12,0,,INITIAL,3/9/2020,3/9/2020
3/1/2022,2019,20200045,1435,15007,PACIFIC GAS & ELECTRIC CO,Intra,CA,California,YOLO,Pleasant Creek,Peters Sand,1960,Hydrocarbon Reservoir,N/A,1250,2975,2675,6,0,0,1,6,0,0,0,6,0,,0,0,0,0,0,1,0,,INITIAL,3/9/2020,3/9/2020
3/1/2022,2019,20200082,1474,15105,PANHANDLE EASTERN PIPELINE CO,Inter,KS,Kansas,MEADE,Borchers North,Morrowan,1980,Hydrocarbon Reservoir,McNaghten 2-4,1745,5703,5460,45,10,0,0,0,0,16,29,0,0,,0,0,0,0,0,5,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200082,1474,15105,PANHANDLE EASTERN PIPELINE CO,Inter,MI,Michigan,LIVINGSTON,Howell,Guelph (Niagaran),1962,Hydrocarbon Reservoir,Trierweiler 1-34,1892,4046,3808,33,14,0,9,32,1,0,33,0,0,,0,0,5,1,0,4,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200082,1474,15105,PANHANDLE EASTERN PIPELINE CO,Inter,OK,Oklahoma,WOODS,North Hopeton,Hunton,1976,Hydrocarbon Reservoir,Townsend 1-15,3000,6642,6423,14,4,0,0,0,0,14,0,0,0,,0,0,0,0,1,0,3,Ran 3 temperature logs.,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200082,1474,15105,PANHANDLE EASTERN PIPELINE CO,Inter,IL,Illinois,MORGAN,Waverly,St. Peter,1954,Aquifer Reservoir,Thomas 1-15,845,1930,1770,43,8,0,0,0,0,43,0,0,0,,0,0,0,0,8,0,3,Ran 3 temperature logs.,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200061,1452,15329,PEOPLES GAS LIGHT & COKE CO,Intra,IL,Illinois,CHAMPAIGN,Manlove,Mt. Simon,1964,Aquifer Reservoir,Hinton Brothers 3,1734,4100,3950,151,30,0,4,0,151,151,0,0,0,,39,5,39,2,39,31,0,,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200104,1496,15350,PEOPLES NATURAL GAS COMPANY LLC,Intra,PA,Pennsylvania,ALLEGHENY,MURRYSVILLE,Murrysville,1939,Hydrocarbon Reservoir,STATION,954,2000,1875,8,1,0,0,0,0,0,8,0,0,,0,0,0,0,0,7,8,4-5 Day Shut-in test Fall and Spring,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Bunker Hill,Shannon,1972,Hydrocarbon Reservoir,Bunker Hill #2,426,1656,1462,2,0,0,0,0,0,2,0,0,0,,2,0,0,0,0,0,0,,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Bunker Hill,Sussex,1975,Hydrocarbon Reservoir,Bunker Hill #3,16,758,750,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,East Mohoney,Dakota,1972,Hydrocarbon Reservoir,East Mahoney Dome #29-1,25,2250,2230,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,East Mohoney,Sundance,1972,Hydrocarbon Reservoir,East Mahoney Dome #29-1,25,2766,2666,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,FREMONT,Kirk Ranch,Cloverly,1972,Hydrocarbon Reservoir,Kirk Ranch #1,741,2650,2568,1,0,0,0,0,0,1,0,0,0,,1,0,0,0,1,1,1,Only temperature logs acquired with other tool runs,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Oil Springs,Dakota,1951,Hydrocarbon Reservoir,Cronberg #2,678,1636,1592,0,2,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Oil Springs,Sundance,1951,Hydrocarbon Reservoir,Baker #3,927,2320,2210,4,0,0,0,0,0,4,0,0,0,,4,0,0,0,4,4,4,Only temperature logs acquired with other tool runs,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,AR,Arkansas,FRANKLIN,Stockton,Casey/Henson,1956,Hydrocarbon Reservoir,Stockton #2,599,2622,2592,7,0,0,0,0,0,0,7,0,0,,0,0,0,0,2,2,2,Only temperature logs acquired with other tool runs,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200022,1400,15359,BLACK HILLS ENERGY,Intra,AR,Arkansas,FRANKLIN,Woolsey,Woolsey,1958,Hydrocarbon Reservoir,Lakeview #1-13,597,1402,1352,4,0,0,0,0,0,0,4,0,0,,0,0,0,0,4,4,4,Only temperature logs acquired with other tool runs,INITIAL,2/20/2020,2/20/2020
3/1/2022,2019,20200105,1497,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,BUTLER,HUGHES,Hughes,1955,Hydrocarbon Reservoir,Station,800,2081,2081,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,4-5 Day Shut-in test Fall and Spring,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200105,1497,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,INDIANA,KINTER,Kinter,1949,Hydrocarbon Reservoir,STATION,352,1150,810,9,0,0,2,0,0,0,9,0,0,,0,0,0,0,0,0,9,4-5 Day shut-in pressure test Fall and Spring,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200105,1497,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,BUTLER,PORTMAN,Portman,1972,Hydrocarbon Reservoir,STATION,423,1782,1589,2,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,2,"4-5 Day Shut-in Pressure test, Fall and Spring",INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200105,1497,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,BUTLER,VARDY,Vardy,1972,Hydrocarbon Reservoir,Station,494,1662,1554,4,0,0,0,0,0,0,4,0,0,,0,0,0,0,0,0,4,4-5 Day Shut-in Pressure test Fall and Spring,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200058,1449,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Intra,LA,Louisiana,ASSUMPTION,Grand Bayou Storage,Napoleonville Salt Dome,1991,Salt Cavern,Pontchartrain Gas Cavern,2470,3924,3593,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,1,0,0,,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200089,1481,15931,PUBLIC SERVICE CO OF COLORADO,Intra,CO,Colorado,MESA,Asbury Creek,Dakota,1965,Hydrocarbon Reservoir,Asbury Creek Well #9,995,2876,2848,5,5,0,0,5,5,5,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200089,1481,15931,PUBLIC SERVICE CO OF COLORADO,Intra,CO,Colorado,MESA,Fruita,Buckhorn,1961,Hydrocarbon Reservoir,Christiana Federal #1,1000,2609,2598,1,0,0,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200089,1481,15931,PUBLIC SERVICE CO OF COLORADO,Intra,CO,Colorado,MORGAN,Roundup,J3 Sands,1979,Hydrocarbon Reservoir,Roundup Well #20,2000,6423,6407,17,15,0,0,17,17,17,0,0,0,,0,0,0,0,1,3,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200023,1401,17620,ROCKY MOUNTAIN NATURAL GAS LLC,Intra,CO,Colorado,PITKIN,Wolf Creek,Cozzette,1975,Hydrocarbon Reservoir,Wolf Creek #14,1130,4889,4863,8,3,2,0,0,11,11,0,0,0,,4,1,0,0,4,4,4,Only temperature logs acquired with other tool runs,INITIAL,2/21/2020,2/21/2020
3/1/2022,2019,20200097,1489,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Collins,Collins,1979,Hydrocarbon Reservoir,Butler,1075,2423,2072,2,4,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200097,1489,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,BARRY,Lacey,Lacey,1978,Salt Cavern,Lacey S1,1500,3308,3102,2,1,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200097,1489,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,CALHOUN,Lee 11,Lee 11,1976,Hydrocarbon Reservoir,Watson-O'Dell,965,3625,3271,1,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200097,1489,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,CALHOUN,Lee 2,Lee 2,1974,Hydrocarbon Reservoir,Harris 1-2,1239,3660,3208,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200097,1489,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Morton,Morton,1978,Salt Cavern,Morton 17,998,2664,1955,6,1,0,0,6,0,0,6,0,0,,0,0,0,0,0,3,0,,INITIAL,3/13/2020,3/13/2020
3/1/2022,2019,20200064,1455,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,LOS ANGELES,Aliso Canyon,Sesnon-Frew,1973,Hydrocarbon Reservoir,Porter 69G - API 03724225,1837,9646,6797,66,7,0,9,64,4,64,0,0,2,"These wells are plugged and/or isolated and out of service.  As of the end of 2019, these wells either have a rig on the well or have a rig scheduled, to complete the following: 1. Inspect the well; and 2. Convert the well to tubing flow-only flow OR plug and abandon the well.",4,2,4,0,2,3,65,Noise and/or Temperature surveys,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200064,1455,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,LOS ANGELES,Honor Rancho,Wayside 13,1975,Hydrocarbon Reservoir,Wezu 20 - API 03700187,3439,11253,8784,31,0,0,4,19,3,19,0,0,12,"These wells are plugged and/or isolated and out of service.  As of the end of 2019, these wells either have a rig on the well or have a rig scheduled, to complete the following: 1. Inspect the well; and 2. Convert the well to tubing flow-only flow OR plug and abandon the well.",6,5,6,0,7,12,33,Noise and/or Temperature surveys,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200064,1455,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,SANTA BARBARA,La Goleta,Vaqueros,1941,Hydrocarbon Reservoir,Miller 8 - API 08303411,1825,4455,3734,18,3,0,0,7,5,7,0,0,11,"These wells are plugged and/or isolated and out of service.  As of the end of 2019, these wells either have a rig on the well or have a rig scheduled, to complete the following: 1. Inspect the well; and 2. Convert the well to tubing flow-only flow OR plug and abandon the well.",7,2,6,0,9,9,21,Noise and/or Temperature surveys,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200064,1455,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,LOS ANGELES,Playa Del Rey,Puente Schist Conglomerate,1942,Hydrocarbon Reservoir,Vidor 13 - API 03714069,1491,6729,5729,17,18,0,5,17,16,17,0,0,0,,2,0,2,0,2,1,38,Noise and/or Temperature surveys,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200095,1487,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,SPENCER,Midway Storage Field,Tar Springs,1966,Hydrocarbon Reservoir,MID-017 Groves #06,637.3,1010,971,32,3,0,0,32,0,0,32,0,0,,0,0,0,0,0,10,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200095,1487,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,KNOX,Monroe City Storage Field,Mansfield Sandstone,1956,Hydrocarbon Reservoir,MCP-006 Bentle #03,348.2,970,810,18,1,0,0,18,0,7,11,0,0,,0,1,1,0,1,2,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200095,1487,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,KNOX,Monroe City Storage Field,Staunton Formation,2018,Hydrocarbon Reservoir,MCP-022 Small #05,202,580,494,1,3,0,0,4,0,0,1,0,0,,0,0,0,0,0,3,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200095,1487,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,POSEY,Oliver Storage Field,Sebree Formation,2018,Hydrocarbon Reservoir,OLP-060 Willis #08,390.2,718,683,3,1,0,0,4,0,0,3,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200095,1487,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,POSEY,Oliver Storage Field,Staunton,1954,Hydrocarbon Reservoir,OLP-054 A.A Becker #02,545.1,862,683,51,6,0,3,57,0,0,51,0,0,,0,0,2,0,0,14,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200072,1464,18516,SOUTHERN NATURAL GAS CO,Inter,MS,Mississippi,MONROE,Muldon,Chester Gas Pool,1972,Hydrocarbon Reservoir,MGSU 27-1,2550,5577,5248,71,2,0,0,71,0,71,0,0,0,,0,0,0,0,73,0,0,,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200009,1546,19125,TEAVEE OIL & GAS INC,Intra,WV,West Virginia,PUTNAM,Teavee Oil and Gas Storage Field,Midway Extra,1965,Aquifer Reservoir,4707901529,700,1800,1700,5,3,0,0,0,0,5,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,2/12/2020,4/3/2020
3/1/2022,2019,20200035,1425,19160,TENNESSEE GAS PIPELINE COMPANY,Inter,PA,Pennsylvania,POTTER,Hebron,Oriskany,1951,Hydrocarbon Reservoir,H4792,2220,5403,4842,46,4,0,1,0,0,8,38,0,0,,0,1,0,0,0,10,0,,INITIAL,3/4/2020,3/4/2020
3/1/2022,2019,20200015,1393,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Inter,MD,Maryland,GARRETT,Accident,Oriskany,1966,Hydrocarbon Reservoir,Turney1,3370,7900,7300,73,11,0,0,0,0,0,73,0,0,,0,0,0,0,0,6,84,Inventory Verification and Hysteresis Curve,INITIAL,2/13/2020,2/13/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,PIKE,Alford Storage Field,Cypress Sandstone,1951,Hydrocarbon Reservoir,5915,499,1050,1000,37,1,0,0,0,0,0,37,0,0,,0,0,1,1,0,1,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,HENDERSON,Dixie Storage Field,Dixie Sand,1951,Hydrocarbon Reservoir,15843,450,1080,1000,53,12,0,0,0,1,1,52,0,0,,0,1,0,1,1,9,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,MUHLENBERG,Graham Lake Storage Field,Tar Springs,1963,Hydrocarbon Reservoir,16146,707,1530,1460,14,2,0,0,0,0,0,14,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,HOPKINS,Hanson Storage Field,Tar Springs,1964,Hydrocarbon Reservoir,16267,1032,2294,2144,34,5,0,0,0,4,0,34,0,0,,0,0,0,1,0,11,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,LAWRENCE,Leesville Storage Field,Geneva Dolomite,1962,Aquifer Reservoir,1481,284,880,820,49,14,0,0,0,0,0,49,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,MUHLENBERG,Midland Gas Storage Field,Bethel Sandstone,1970,Hydrocarbon Reservoir,17397,935,2202,2052,159,2,0,0,0,0,0,159,0,0,,0,0,0,0,1,14,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,KNOX,Oaktown Storage Field,Staunton,1944,Hydrocarbon Reservoir,1543,287,640,600,24,2,0,0,0,0,0,24,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,MUHLENBERG,West Greenville Storage Field,Bethel Sandstone,1961,Hydrocarbon Reservoir,16089,762,1858,1778,50,2,0,0,0,0,0,50,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200087,1479,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,SULLIVAN,Wilfred Storage Field,Geneva Dolomite,1959,Aquifer Reservoir,2583,878,2100,2000,16,6,0,0,0,0,0,16,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020
3/1/2022,2019,20200028,1664,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,MS,Mississippi,COVINGTON,Eminence Dome,CAVERN 5,1995,Salt Cavern,Cavern 5 (out of service),0,4966,4444,1,9,0,0,1,0,0,1,0,0,,0,1,1,0,1,1,0,,SUPPLEMENTAL,2/25/2020,9/15/2020
3/1/2022,2019,20200028,1664,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,MS,Mississippi,COVINGTON,Eminence Dome,CAVERN 6,1994,Salt Cavern,Cavern 6,2479,5010,4439,1,9,0,0,1,0,0,1,0,0,,0,0,0,0,1,1,0,,SUPPLEMENTAL,2/25/2020,9/15/2020
3/1/2022,2019,20200028,1664,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,MS,Mississippi,COVINGTON,Eminence Dome,CAVERN 7,1996,Salt Cavern,Cavern 7,2476,5026,4419,1,9,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,1,Ran video survey and caliper log,SUPPLEMENTAL,2/25/2020,9/15/2020
3/1/2022,2019,20200028,1664,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,LA,Louisiana,SAINT LANDRY,Washington Storage Field,Cockfield D Sandstone,1976,Hydrocarbon Reservoir,TLC WELL NO.1,3652,9634,9225,41,6,1,0,41,0,38,3,0,0,,5,1,0,1,42,5,0,,SUPPLEMENTAL,2/25/2020,9/15/2020
3/1/2022,2019,20200083,2027,19730,TRUNKLINE GAS CO,Inter,LA,Louisiana,WEST CARROLL,Epps,Monroe Gas Rock,1979,Hydrocarbon Reservoir,Marston 3-1,1400,2377,2298,42,19,0,0,0,0,26,6,10,0,,3,0,4,0,14,3,0,,SUPPLEMENTAL,3/12/2020,3/11/2021
3/1/2022,2019,20200027,1682,22189,PUGET SOUND ENERGY,Inter,WA,Washington,LEWIS,Jackson Prairie Storage Facility,ZONE 1,1967,Aquifer Reservoir,SU#63,623,1300,900,3,6,0,1,3,0,1,0,2,0,,0,0,0,0,2,2,2,Vertilog Included Casing Bond Log (CBL),SUPPLEMENTAL,2/24/2020,12/8/2020
3/1/2022,2019,20200027,1682,22189,PUGET SOUND ENERGY,Inter,WA,Washington,LEWIS,Jackson Prairie Storage Facility,ZONE 2,1964,Aquifer Reservoir,SU#21,796,2500,1700,43,17,0,0,43,0,2,37,4,0,,2,0,0,0,7,7,7,Vertilog Included Casing Bond Log (CBL),SUPPLEMENTAL,2/24/2020,12/8/2020
3/1/2022,2019,20200027,1682,22189,PUGET SOUND ENERGY,Inter,WA,Washington,LEWIS,Jackson Prairie Storage Facility,ZONE 9,1972,Aquifer Reservoir,SU#906,1064,3500,3000,3,11,0,0,3,0,3,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,2/24/2020,12/8/2020
3/1/2022,2019,20200057,1447,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,DAVIESS,Bon Harbor,Waltersburg,1964,Hydrocarbon Reservoir,Bon Harbor #4,519.4,1250,1220,4,1,0,0,0,0,0,5,0,0,,0,0,0,0,0,0,4,Down hole Video Inspection,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200057,1447,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,DAVIESS,Grandview,Cypress,1955,Hydrocarbon Reservoir,14504(Sapp#1),442.7,950,940,8,1,0,0,0,0,0,9,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200057,1447,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,DAVIESS,Hickory School,Bethel,1955,Hydrocarbon Reservoir,Cooper 9078,457.8,1050,1030,13,1,0,1,0,0,1,13,0,0,,0,0,0,0,0,3,10,Down hole video inspection,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200057,1447,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,HOPKINS,Kirkwood Springs,Palestine,1954,Hydrocarbon Reservoir,Ruby Richards #1,458.7,1150,1135,7,2,0,0,0,0,0,9,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200057,1447,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,HOPKINS,St. Charles,Hardinsburg,1970,Hydrocarbon Reservoir,Mason-Cowen #1,739.9,1850,1650,11,1,0,2,0,0,0,12,0,0,,0,0,0,0,0,0,12,Down hole video inspection,INITIAL,3/11/2020,3/11/2020
3/1/2022,2019,20200042,1432,22655,"WBI ENERGY TRANSMISSION, INC.",Inter,MT,Montana,FALLON,Baker,Baker,1945,Hydrocarbon Reservoir,#3013,153,1218,615,174,17,0,0,0,0,0,174,0,0,,5,0,5,3,1,6,0,,INITIAL,3/5/2020,3/5/2020
3/1/2022,2019,20200042,1432,22655,"WBI ENERGY TRANSMISSION, INC.",Inter,WY,Wyoming,JOHNSON,Billy Creek,Billy Creek,1947,Hydrocarbon Reservoir,WBI #1,1168,3299,3082,3,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2020,3/5/2020
3/1/2022,2019,20200042,1432,22655,"WBI ENERGY TRANSMISSION, INC.",Inter,WY,Wyoming,PARK,Elk Basin,Elk Basin,1949,Hydrocarbon Reservoir,EB #32,835,3466,2256,7,5,0,0,0,0,0,7,0,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2020,3/5/2020
3/1/2022,2019,20200048,1564,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Intra,OK,Oklahoma,HUGHES,Stuart Storage Facility,Hartshorne Sand,1993,Hydrocarbon Reservoir,S-12,880,3330,3100,11,3,0,0,11,0,11,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/10/2020,4/29/2020
